    391,   217.284637,  -40.0862732
    392,   279.610504,  -39.4019432
    393,   294.980499,  -39.2433395
    394,   142.249435,  -41.3123817
    395,   115.187752,  -31.0014973
    396,   83.6293716,  -51.7199249
    397,   69.3752136,  -51.5821762
    398,   26.6754303,  -51.1841087
    399,   12.2533913,   -51.314045
    400,   40.8612938,  -51.3327675
    401,    55.126976,   -51.461628
    402,  -2.34593463,  -51.4927177
    403,   334.058594,  -51.9320564
    404,   150.823029,  -54.5912323
    405,   349.062469,  -51.8950653
    406,  -123.479797,  -49.9846268
    407,   428.748535,  -58.0253067
    408,   164.540588,  -49.8136749
    409,   378.524933,  -51.8024559
    410,   363.838348,  -51.8554611
    411,  -120.470848,  -65.2720566
    412,  -61.2344322,  -51.7381287
    413,   -76.117218,  -51.7868385
    414,   393.283386,  -51.7989616
    415,   407.262024,  -51.4590836
    416,   418.782166,  -50.6261787
    417,  -90.8121414,  -51.3886986
    418,  -102.734222,   -49.711235
    419,   441.545227,  -37.7714081
    420,  -124.741982,  -37.6463852
    421,   440.920715,  -79.3720016
    422,  -46.5502739,  -51.7468071
    423,  -136.804977,   -104.94239
    424,   454.239349,  -11.9782791
    425,  -123.334465,  -79.5194168
    426,  -17.0831356,  -51.6273003
    427,    -31.84058,  -51.7164383
    428,   76.5108566,  -64.8991013
    429,   91.1974945,  -64.7609711
    430,   165.593521,   -63.589817
    431,   151.536697,  -68.1315308
    432,   33.0025024,  -64.8177032
    433,    47.539608,  -64.8295212
    434,   342.936707,  -65.0903091
    435,   327.841644,  -65.0998917
    436,   3.73058152,  -64.8877792
    437,   387.492859,  -65.0462723
    438,   372.594757,  -65.0480423
    439,  -10.9504786,  -64.9254837
    440,   182.930801,   -64.907692
    441,   198.536575,   -65.499527
    442,   225.434982,  -68.8571243
    443,   252.237396,  -65.6174011
    444,   213.394455,   -66.596138
    445,   237.396042,  -66.6071777
    446,  -70.3080368,  -65.0573959
    447,   401.929626,  -64.5675278
    448,  -85.5723724,  -64.6846695
    449,   267.333771,  -65.4543533
    450,   357.727692,  -65.0591812
    451,   312.581451,  -65.1724396
    452,   62.0493813,   -64.858345
    453,   139.303986,  -65.6520691
    454,   18.4604301,  -64.7914658
    455,  -55.4188232,  -65.0397873
    456,   -40.551178,  -65.0118484
    457,    415.84671,    -62.92136
    458,  -25.6886215,  -64.9580078
    459,  -102.387894,  -63.0484962
    460,   282.400269,  -65.3649597
    461,   297.444672,  -65.2690735
    462,   -149.45433,  -24.3090458
    463,   123.619682,  -61.5942802
    464,   106.389847,  -63.6818886
    465,   318.855042,  -52.0556602
    466,   192.586655,  -52.4010544
    467,   177.290649,  -51.5692062
    468,   225.317535,  -55.4651566
    469,     242.4328,  -53.3366508
    470,   208.133392,  -53.2767563
    471,   257.978821,  -52.6858978
    472,   273.307983,  -52.4695358
    473,   303.709656,  -52.1974106
    474,   288.575592,  -52.3243752
    475,   127.176186,  -44.1232185
    476,   97.8591309,  -51.2432823
    477,  -112.129211,  -53.7059708
    478,   112.201309,  -48.5201797
    479,    136.63446,  -53.4546356
    480,   102.871452,  -39.3746948
    481,   230.587341,   13.0787506
    482,   142.552383,   23.6289635
    483,    140.97966,   38.6462822
    484,   138.491714,   52.7584457
    485,    137.25914,   66.8442764
    486,   136.859802,   83.2476654
    487,   218.292099,    14.375514
    488,   202.428864,    16.153017
    489,   186.491043,    13.580821
    490,   171.837296,   13.3581734
    491,   156.002625,   15.2055759
    492,   151.033234,   73.0867004
    493,   162.539368,   61.4352798
    494,   176.051529,   52.6248245
    495,   187.996307,   40.6621208
    496,   202.515427,   33.2388382
    497,   213.474182,   26.9443817
    498,   142.334915,   10.6919079
    499,   148.251099,   60.5855293
    500,     151.7668,   49.0264053
    501,   179.361313,   26.0682087
    502,   171.710663,   37.5299377
    503,    129.56366,    95.719986
    504,   167.054276,   25.1789684
    505,   156.292267,   33.7451553
    506,   191.758591,   25.9406013
    507,   163.672134,   46.8723183
    508,   115.774399,   35.8358192
    509,   115.779068,   20.5976372
    510,   115.778877,   48.1171646
    511,    87.517662,   22.4075031
    512,   90.4711075,   37.6069145
    513,   91.0806732,   53.9873848
    514,   97.3146286,   66.5936127
    515,   95.5071716,   78.5686646
    516,   21.2064857,   9.05626869
    517,   33.6515198,   14.2910843
    518,   44.4188156,   26.7929153
    519,   54.3938446,   37.6711349
    520,   64.5036697,   47.9406776
